,0
8596,5
8597,23
8598,18
8599,35
8600,13
8601,24
8602,30
8603,19
8604,10
8605,8
8606,28
8607,27
8608,29
8609,13
8610,32
8611,13
8612,5
8613,7
8614,15
8615,28
8616,11
8617,6
8618,19
8619,34
8620,30
8621,34
8622,27
8623,5
8624,24
8625,23
8626,34
8627,35
8628,18
8629,17
8630,27
8631,16
8632,9
8633,26
8634,29
8635,43
8636,17
8637,13
8638,36
8639,12
8640,20
8641,34
8642,41
8643,2
8644,24
8645,15
8646,26
8647,14
8648,38
8649,25
8650,25
8651,26
8652,36
8653,21
8654,34
8655,9
8656,9
8657,18
8658,38
8659,24
8660,23
8661,27
8662,3
8663,41
8664,15
8665,30
8666,4
8667,16
8668,21
8669,34
8670,26
8671,11
8672,22
8673,11
8674,42
8675,55
8676,53
8677,12
8678,27
8679,41
8680,21
8681,34
8682,33
8683,39
8684,23
8685,45
8686,34
8687,18
8688,20
8689,25
8690,16
8691,3
8692,38
8693,12
8694,52
8695,21
8696,15
8697,37
8698,14
8699,32
8700,29
8701,21
8702,48
8703,21
8704,30
8705,25
8706,13
8707,28
8708,2
8709,8
8710,22
8711,3
8712,21
8713,39
8714,9
8715,29
8716,20
8717,27
8718,18
8719,34
8720,15
8721,21
8722,45
8723,14
8724,35
8725,24
8726,3
8727,17
8728,24
8729,38
8730,32
8731,18
8732,12
8733,20
8734,12
8735,49
8736,27
8737,14
8738,22
8739,29
8740,18
8741,33
8742,36
8743,7
8744,3
8745,51
8746,16
8747,35
8748,4
8749,21
8750,28
8751,39
8752,23
8753,24
8754,20
8755,12
8756,28
8757,15
8758,22
8759,26
8760,18
8761,17
8762,28
8763,24
8764,53
8765,34
8766,20
8767,38
8768,38
8769,5
8770,20
8771,11
8772,16
8773,41
8774,23
8775,26
8776,18
8777,25
8778,15
8779,10
8780,39
8781,18
8782,40
8783,23
8784,17
8785,24
8786,23
8787,38
8788,15
8789,20
8790,32
8791,50
8792,30
8793,54
8794,9
8795,17
8796,21
8797,11
8798,1
8799,27
8800,39
8801,11
8802,40
8803,24
8804,38
8805,39
8806,41
8807,32
8808,16
8809,23
8810,13
8811,27
8812,25
8813,44
8814,17
8815,13
8816,12
8817,35
8818,16
8819,25
8820,22
8821,31
8822,18
8823,8
8824,54
8825,20
8826,47
8827,28
8828,18
8829,25
8830,25
8831,19
8832,38
8833,16
8834,33
8835,21
8836,44
8837,18
8838,39
8839,4
8840,36
8841,26
8842,32
8843,26
8844,31
8845,27
8846,16
8847,11
8848,27
8849,36
8850,20
8851,14
8852,15
8853,24
8854,12
8855,2
8856,18
8857,14
8858,39
8859,17
8860,29
8861,16
8862,11
8863,10
8864,12
8865,19
8866,4
8867,36
8868,41
8869,10
8870,29
8871,13
8872,25
8873,18
8874,11
8875,18
8876,48
8877,54
8878,47
8879,26
8880,28
8881,41
8882,3
8883,23
8884,36
8885,15
8886,23
8887,11
8888,23
8889,38
8890,19
8891,22
8892,21
8893,22
8894,24
8895,16
8896,37
8897,26
8898,46
8899,17
8900,5
8901,23
8902,37
8903,10
8904,20
8905,26
8906,17
8907,35
8908,41
8909,27
8910,26
8911,12
8912,18
8913,44
8914,44
8915,13
8916,31
8917,62
8918,19
8919,21
8920,4
8921,7
8922,38
8923,28
8924,3
8925,24
8926,12
8927,10
8928,5
8929,4
8930,27
8931,28
8932,3
8933,30
8934,1
8935,22
8936,11
8937,6
8938,16
8939,2
8940,17
8941,5
8942,9
8943,25
8944,17
8945,1
8946,28
8947,24
8948,20
8949,22
8950,30
8951,18
8952,13
8953,17
8954,12
8955,14
8956,13
8957,18
8958,24
8959,7
8960,15
8961,1
8962,15
8963,9
8964,7
8965,22
8966,11
8967,11
8968,4
8969,25
8970,1
8971,15
8972,19
8973,6
8974,13
8975,8
8976,9
8977,1
8978,1
8979,21
8980,13
8981,9
8982,2
8983,6
8984,26
8985,30
8986,8
8987,18
8988,22
8989,4
8990,52
8991,15
8992,6
8993,50
8994,23
8995,14
8996,20
8997,10
8998,6
8999,4
9000,41
9001,22
9002,3
9003,8
9004,7
9005,2
9006,12
9007,18
9008,49
9009,15
9010,20
9011,14
9012,31
9013,11
9014,1
9015,17
9016,30
9017,13
9018,2
9019,21
9020,56
9021,15
9022,3
9023,1
9024,4
9025,25
9026,6
9027,24
9028,10
9029,10
9030,25
9031,12
9032,2
9033,17
9034,13
9035,26
9036,43
9037,13
9038,23
9039,11
9040,38
9041,31
9042,12
9043,19
9044,45
9045,7
9046,39
9047,33
9048,15
9049,37
9050,21
9051,28
9052,32
9053,24
9054,13
9055,45
9056,33
9057,9
9058,43
9059,28
9060,31
9061,23
9062,45
9063,9
9064,28
9065,3
9066,25
9067,15
9068,14
9069,6
9070,3
9071,10
9072,24
9073,15
9074,7
9075,20
9076,17
9077,33
9078,16
9079,16
9080,14
9081,10
9082,14
9083,8
9084,6
9085,12
9086,7
9087,20
9088,23
9089,20
9090,20
9091,42
9092,39
9093,1
9094,25
9095,20
9096,14
9097,30
9098,11
9099,39
9100,4
9101,6
9102,19
9103,32
9104,13
9105,8
9106,44
9107,26
9108,41
9109,8
9110,37
9111,18
9112,11
9113,12
9114,13
9115,1
9116,42
9117,28
9118,13
9119,37
9120,34
9121,33
9122,15
9123,21
9124,13
9125,7
9126,29
9127,9
9128,18
9129,6
9130,31
9131,10
9132,22
9133,16
9134,25
9135,36
9136,6
9137,19
9138,9
9139,26
9140,48
9141,27
9142,13
9143,35
9144,13
9145,11
9146,22
9147,15
9148,31
9149,28
9150,20
9151,29
9152,12
9153,34
9154,18
9155,32
9156,9
9157,24
9158,11
9159,21
9160,21
9161,30
9162,4
9163,14
9164,10
9165,20
9166,10
9167,23
9168,30
9169,21
9170,5
9171,36
9172,6
9173,36
9174,18
9175,12
9176,31
9177,23
9178,25
9179,32
9180,53
9181,2
9182,47
9183,38
9184,22
9185,23
9186,30
9187,29
9188,12
9189,16
9190,9
9191,29
9192,38
9193,19
9194,21
9195,2
9196,1
9197,10
9198,14
9199,6
9200,2
9201,14
9202,14
9203,11
9204,7
9205,15
9206,6
9207,37
9208,20
9209,4
9210,5
9211,1
9212,8
9213,13
9214,7
9215,13
9216,15
9217,13
9218,3
9219,9
9220,2
9221,2
9222,18
9223,29
9224,27
9225,44
9226,45
9227,2
9228,6
9229,24
9230,7
9231,13
9232,26
9233,37
9234,16
9235,50
9236,13
9237,29
9238,20
9239,15
9240,16
9241,18
9242,3
9243,32
9244,9
9245,4
9246,25
9247,10
9248,6
9249,27
9250,19
9251,40
9252,29
9253,28
9254,10
9255,37
9256,5
9257,18
9258,11
9259,6
9260,1
9261,33
9262,1
9263,8
9264,40
9265,37
9266,23
9267,17
9268,12
9269,28
9270,26
9271,19
9272,8
9273,24
9274,8
9275,30
9276,4
9277,5
9278,36
9279,3
9280,18
9281,8
9282,23
9283,20
9284,43
9285,15
9286,22
9287,2
9288,5
9289,32
9290,26
9291,26
9292,28
9293,34
9294,40
9295,4
9296,18
9297,16
9298,40
9299,14
9300,3
9301,14
9302,22
9303,38
9304,20
9305,25
9306,35
9307,29
9308,1
9309,24
9310,10
9311,11
9312,34
9313,14
9314,17
9315,7
9316,22
9317,5
9318,19
9319,15
9320,5
9321,1
9322,20
9323,6
9324,9
9325,37
9326,25
9327,41
9328,8
9329,21
9330,3
9331,18
9332,19
9333,18
9334,16
9335,11
9336,19
9337,15
9338,15
9339,31
9340,36
9341,19
9342,16
9343,21
9344,15
9345,25
9346,21
9347,7
9348,7
9349,48
9350,13
9351,8
9352,28
9353,24
9354,2
9355,26
9356,7
9357,28
9358,28
9359,20
9360,41
9361,11
9362,1
9363,23
9364,13
9365,13
9366,15
9367,14
9368,2
9369,31
9370,15
9371,4
9372,13
9373,17
9374,26
9375,11
9376,13
9377,11
9378,27
9379,16
9380,1
9381,15
9382,29
9383,32
9384,31
9385,7
9386,27
9387,22
9388,22
9389,18
9390,7
9391,7
9392,4
9393,16
9394,18
9395,8
9396,1
9397,18
9398,27
9399,23
9400,10
9401,7
9402,13
9403,32
9404,16
9405,15
9406,18
9407,29
9408,23
9409,47
9410,39
9411,27
9412,9
9413,20
9414,40
9415,28
9416,13
9417,8
9418,35
9419,39
9420,25
9421,18
9422,31
9423,18
9424,12
9425,21
9426,24
9427,35
9428,10
9429,22
9430,24
9431,16
9432,15
9433,33
9434,7
9435,11
9436,8
9437,16
9438,1
9439,11
9440,9
9441,26
9442,61
9443,37
9444,15
9445,25
9446,8
9447,24
9448,44
9449,11
9450,9
9451,2
9452,21
9453,45
9454,12
9455,4
9456,10
9457,23
9458,22
9459,22
9460,14
9461,5
9462,14
9463,13
9464,18
9465,6
9466,22
9467,49
9468,17
9469,17
9470,8
9471,27
9472,10
9473,8
9474,20
9475,9
9476,19
9477,14
9478,5
9479,29
9480,6
9481,38
9482,44
9483,35
9484,15
9485,52
9486,26
9487,39
9488,24
9489,8
9490,18
9491,21
9492,13
9493,36
9494,7
9495,35
9496,31
9497,14
9498,32
9499,12
9500,16
9501,13
9502,10
9503,1
9504,12
9505,13
9506,25
9507,10
9508,28
9509,6
9510,17
9511,30
9512,10
9513,23
9514,15
9515,11
9516,19
9517,26
9518,27
9519,10
9520,22
9521,14
9522,5
9523,20
9524,22
9525,2
9526,13
9527,29
9528,21
9529,10
9530,40
9531,17
9532,4
9533,13
9534,14
9535,4
9536,16
9537,18
9538,21
9539,21
9540,15
9541,21
9542,1
9543,1
9544,26
9545,3
9546,14
9547,20
9548,13
9549,15
9550,12
9551,22
9552,20
9553,27
9554,29
9555,24
9556,6
9557,45
9558,20
9559,40
9560,36
9561,4
9562,7
9563,21
9564,9
9565,6
9566,37
9567,24
9568,44
9569,11
9570,22
9571,48
9572,18
9573,29
9574,11
9575,11
9576,20
9577,25
9578,10
9579,13
9580,49
9581,11
9582,8
9583,41
9584,16
9585,21
9586,17
9587,53
9588,21
9589,33
9590,7
9591,32
9592,16
9593,17
9594,42
9595,4
9596,26
9597,4
9598,19
9599,12
9600,8
9601,25
9602,41
9603,32
9604,33
9605,3
9606,18
9607,32
9608,22
9609,32
9610,10
9611,3
9612,19
9613,22
9614,12
9615,4
9616,29
9617,13
9618,5
9619,57
9620,6
9621,32
9622,21
9623,36
9624,37
9625,7
9626,4
9627,30
9628,16
9629,35
9630,37
9631,10
9632,25
9633,9
9634,44
9635,15
9636,20
9637,28
9638,35
9639,20
9640,27
9641,39
9642,25
9643,34
9644,23
9645,41
9646,18
9647,5
9648,36
9649,16
9650,26
9651,8
9652,24
9653,26
9654,10
9655,22
9656,20
9657,9
9658,19
9659,11
9660,22
9661,15
9662,44
9663,24
9664,25
9665,2
9666,14
9667,31
9668,17
9669,22
9670,9
9671,30
9672,50
9673,41
9674,10
9675,24
9676,21
9677,43
9678,19
9679,16
9680,47
9681,22
9682,45
9683,21
9684,37
9685,6
9686,24
9687,15
9688,3
9689,14
9690,11
9691,19
9692,19
9693,7
9694,27
9695,54
9696,18
9697,31
9698,2
9699,45
9700,26
9701,35
9702,60
9703,33
9704,6
9705,14
9706,27
9707,21
9708,34
9709,59
9710,33
9711,37
9712,16
9713,38
9714,52
9715,10
9716,9
9717,55
9718,23
9719,2
9720,28
9721,35
9722,40
9723,10
9724,4
9725,20
9726,25
9727,9
9728,17
9729,34
9730,9
9731,14
9732,21
9733,17
9734,32
9735,26
9736,35
9737,33
9738,9
9739,25
9740,22
9741,1
9742,22
9743,1
9744,12
9745,21
9746,34
9747,20
9748,22
9749,8
9750,2
9751,29
9752,29
9753,29
9754,22
9755,25
9756,32
9757,17
9758,25
9759,38
9760,34
9761,17
9762,21
9763,1
9764,57
9765,24
9766,25
9767,20
9768,20
9769,35
9770,9
9771,39
9772,16
9773,18
9774,10
9775,25
9776,17
9777,20
9778,14
9779,22
9780,12
9781,17
9782,31
9783,28
9784,22
9785,12
9786,42
9787,9
9788,16
9789,36
9790,17
9791,19
9792,17
9793,24
9794,7
9795,25
9796,20
9797,19
9798,6
9799,15
9800,30
9801,38
9802,18
9803,36
9804,26
9805,16
9806,2
9807,3
9808,13
9809,27
9810,24
9811,26
9812,34
9813,19
9814,32
9815,10
9816,5
9817,16
9818,20
9819,32
9820,36
9821,28
9822,24
9823,26
9824,37
9825,30
9826,18
9827,33
9828,39
9829,25
9830,17
9831,18
9832,37
9833,13
9834,4
9835,30
9836,29
9837,20
9838,16
9839,44
9840,20
9841,26
9842,43
9843,29
9844,34
9845,17
9846,26
9847,25
9848,20
9849,3
9850,12
9851,20
9852,13
9853,37
9854,15
9855,37
9856,20
9857,15
9858,30
9859,31
9860,35
9861,29
9862,19
9863,27
9864,20
9865,16
9866,32
9867,29
9868,28
9869,27
9870,29
9871,19
9872,27
9873,31
9874,24
9875,22
9876,22
9877,14
9878,15
9879,42
9880,29
9881,24
9882,14
9883,18
9884,28
9885,13
9886,23
9887,9
9888,23
9889,26
9890,15
9891,26
9892,22
9893,10
9894,10
9895,34
9896,30
9897,20
9898,15
9899,33
9900,18
9901,4
9902,7
9903,12
9904,5
9905,4
9906,3
9907,1
9908,11
9909,7
9910,32
9911,33
9912,9
9913,1
9914,5
9915,17
9916,19
9917,8
9918,2
9919,15
9920,15
9921,14
9922,6
9923,1
9924,20
9925,30
9926,16
9927,7
9928,12
9929,10
9930,30
9931,16
9932,20
9933,9
9934,9
9935,42
9936,7
9937,5
9938,7
9939,14
9940,21
9941,19
9942,37
9943,27
9944,11
9945,1
9946,5
9947,17
9948,21
9949,1
9950,37
9951,17
9952,25
9953,16
9954,20
9955,13
9956,7
9957,14
9958,2
9959,18
9960,30
9961,1
9962,19
9963,15
9964,22
9965,15
9966,11
9967,2
9968,2
9969,17
9970,44
9971,6
9972,14
9973,1
9974,7
9975,2
9976,6
9977,20
9978,3
9979,4
9980,32
9981,14
9982,4
9983,8
9984,8
9985,37
9986,6
9987,12
9988,19
9989,23
9990,15
9991,25
9992,3
9993,2
9994,2
9995,52
9996,18
9997,1
9998,2
9999,14
10000,29
10001,1
10002,5
10003,11
10004,16
10005,39
10006,12
10007,17
10008,8
10009,6
10010,5
10011,21
10012,9
10013,31
10014,25
10015,11
10016,46
10017,22
10018,15
10019,18
10020,26
10021,1
10022,39
10023,15
10024,20
10025,22
10026,42
10027,15
10028,10
10029,34
10030,14
10031,15
10032,3
10033,4
10034,55
10035,12
10036,10
10037,12
10038,17
10039,13
10040,24
10041,6
10042,40
10043,20
10044,18
10045,7
10046,5
10047,45
10048,9
10049,26
10050,18
10051,19
10052,8
10053,25
10054,42
10055,3
10056,1
10057,21
10058,30
10059,10
10060,9
10061,32
10062,4
10063,27
10064,12
10065,2
10066,10
10067,10
10068,28
10069,26
10070,13
10071,9
10072,10
10073,11
10074,14
10075,24
10076,29
10077,9
10078,17
10079,10
10080,11
10081,28
10082,16
10083,17
10084,7
10085,3
10086,6
10087,13
10088,3
10089,12
10090,4
10091,37
10092,2
10093,14
10094,10
10095,26
10096,12
10097,13
10098,12
10099,18
10100,17
10101,3
10102,18
10103,11
10104,36
10105,3
10106,5
10107,16
10108,12
10109,27
10110,50
10111,18
10112,24
10113,5
10114,37
10115,10
10116,15
10117,16
10118,12
10119,41
10120,24
10121,22
10122,1
10123,19
10124,22
10125,10
10126,50
10127,6
10128,26
10129,35
10130,14
10131,28
10132,41
10133,23
10134,44
10135,22
10136,19
10137,4
10138,7
10139,21
10140,23
10141,7
10142,24
10143,30
10144,14
10145,9
10146,15
10147,5
10148,50
10149,25
10150,25
10151,28
10152,30
10153,20
10154,5
10155,1
10156,41
10157,48
10158,46
10159,12
10160,3
10161,7
10162,29
10163,21
10164,41
10165,49
10166,2
10167,5
10168,28
10169,12
10170,3
10171,40
10172,14
10173,15
10174,33
10175,32
10176,1
10177,11
10178,8
10179,6
10180,3
10181,60
10182,30
10183,1
10184,27
10185,6
10186,19
10187,33
10188,42
10189,14
10190,12
10191,2
10192,59
10193,7
10194,6
10195,18
10196,27
10197,29
10198,53
10199,14
10200,10
10201,36
10202,42
10203,27
10204,19
10205,33
10206,17
10207,12
10208,16
10209,18
10210,15
10211,17
10212,19
10213,29
10214,24
10215,25
10216,13
10217,13
10218,8
10219,12
10220,10
10221,25
10222,10
10223,21
10224,2
10225,31
10226,22
10227,16
10228,41
10229,11
10230,17
10231,33
10232,27
10233,12
10234,10
10235,8
10236,20
10237,25
10238,8
10239,25
10240,13
10241,23
10242,8
10243,3
10244,24
10245,19
10246,11
10247,21
10248,47
10249,17
10250,32
10251,21
10252,13
10253,11
10254,6
10255,29
10256,5
10257,6
10258,35
10259,25
10260,42
10261,27
10262,9
10263,6
10264,10
10265,14
10266,19
10267,32
10268,24
10269,25
10270,29
10271,45
10272,25
10273,21
10274,22
10275,16
10276,12
10277,14
10278,15
10279,10
10280,20
10281,11
10282,16
10283,31
10284,25
10285,26
10286,35
10287,22
10288,26
10289,26
10290,38
10291,26
10292,26
10293,20
10294,13
10295,18
10296,24
10297,15
10298,13
10299,26
10300,36
10301,39
10302,25
10303,44
10304,23
10305,32
10306,21
10307,19
10308,51
10309,14
10310,24
10311,10
10312,28
10313,13
10314,44
10315,4
10316,33
10317,44
10318,12
10319,5
10320,13
10321,46
10322,29
10323,23
10324,19
10325,29
10326,26
10327,42
10328,20
10329,25
10330,40
10331,38
10332,17
10333,45
10334,26
10335,26
10336,47
10337,16
10338,22
10339,49
10340,39
10341,26
10342,20
10343,20
10344,19
10345,14
10346,45
10347,9
10348,39
10349,33
10350,44
10351,14
10352,42
10353,19
10354,38
10355,26
10356,44
10357,15
10358,28
10359,19
10360,36
10361,14
10362,15
10363,15
10364,35
10365,16
10366,14
10367,28
10368,19
10369,34
10370,13
10371,50
10372,13
10373,30
10374,5
10375,33
10376,11
10377,10
10378,16
10379,47
10380,19
10381,35
10382,24
10383,46
10384,28
10385,5
10386,37
10387,25
10388,21
10389,26
10390,37
10391,21
10392,27
10393,32
10394,16
10395,29
10396,37
10397,5
10398,18
10399,25
10400,17
10401,38
10402,17
10403,4
10404,26
10405,27
10406,19
10407,30
10408,5
10409,37
10410,35
10411,19
10412,39
10413,44
10414,41
10415,28
10416,19
10417,18
10418,51
10419,38
10420,41
10421,22
10422,37
10423,43
10424,16
10425,30
10426,38
10427,31
10428,22
10429,24
10430,29
10431,31
10432,39
10433,26
10434,19
10435,32
10436,7
10437,60
10438,35
10439,19
10440,48
10441,35
10442,37
10443,23
10444,32
10445,33
10446,41
10447,28
10448,42
10449,2
10450,50
10451,48
10452,22
10453,5
10454,16
10455,26
10456,19
10457,4
10458,19
10459,49
10460,8
10461,10
10462,7
10463,1
10464,8
10465,21
10466,15
10467,28
10468,3
10469,18
10470,3
10471,9
10472,31
10473,28
10474,17
10475,23
10476,6
10477,17
10478,19
10479,11
10480,17
10481,4
10482,51
10483,11
10484,17
10485,21
10486,25
10487,5
10488,11
10489,45
10490,12
10491,16
10492,32
10493,22
10494,20
10495,18
10496,34
10497,6
10498,23
10499,20
10500,20
10501,16
10502,15
10503,45
10504,45
10505,13
10506,21
10507,5
10508,36
10509,20
10510,26
10511,40
10512,8
10513,23
10514,13
10515,8
10516,43
10517,34
10518,22
10519,13
10520,11
10521,26
10522,19
10523,20
10524,26
10525,25
10526,9
10527,22
10528,5
10529,34
10530,9
10531,7
10532,17
10533,16
10534,20
10535,8
10536,8
10537,23
10538,6
10539,6
10540,5
10541,30
10542,14
10543,11
10544,20
10545,25
10546,8
10547,12
10548,17
10549,30
10550,5
10551,13
10552,6
10553,14
10554,21
10555,31
10556,11
10557,22
10558,8
10559,23
10560,14
10561,15
10562,30
10563,26
10564,27
10565,18
10566,5
10567,13
10568,33
10569,4
10570,40
10571,10
10572,16
10573,9
10574,25
10575,34
10576,18
10577,31
10578,34
10579,20
10580,12
10581,1
10582,27
10583,34
10584,5
10585,32
10586,11
10587,22
10588,31
10589,22
10590,37
10591,29
10592,23
10593,19
10594,14
10595,15
10596,38
10597,20
10598,3
10599,54
10600,16
10601,18
10602,33
10603,51
10604,37
10605,49
10606,28
10607,53
10608,26
10609,33
10610,35
10611,32
10612,23
10613,35
10614,23
10615,31
10616,33
10617,31
10618,36
10619,27
10620,42
10621,35
10622,36
10623,36
10624,28
10625,33
10626,15
10627,33
10628,32
10629,6
10630,34
10631,29
10632,44
10633,28
10634,27
10635,21
10636,26
10637,20
10638,14
10639,45
10640,25
10641,49
10642,28
10643,19
10644,21
10645,34
10646,29
10647,43
10648,45
10649,45
10650,19
10651,31
10652,32
10653,29
10654,10
10655,41
10656,22
10657,12
10658,13
10659,24
10660,11
10661,15
10662,7
10663,12
10664,11
10665,20
10666,33
10667,21
10668,20
10669,17
10670,34
10671,25
10672,21
10673,8
10674,4
10675,27
10676,24
10677,19
10678,3
10679,9
10680,22
10681,19
10682,6
10683,16
10684,32
10685,17
10686,40
10687,26
10688,28
10689,29
10690,47
10691,24
10692,18
10693,26
10694,42
10695,16
10696,14
10697,3
10698,21
10699,21
10700,20
10701,11
10702,16
10703,16
10704,35
10705,40
10706,26
10707,11
10708,18
10709,9
10710,28
10711,11
10712,16
10713,16
10714,21
10715,16
10716,14
10717,13
10718,23
10719,18
10720,30
10721,17
10722,21
10723,15
10724,26
10725,18
10726,12
10727,26
10728,16
10729,13
10730,19
10731,23
10732,18
10733,8
10734,13
10735,27
10736,15
10737,35
10738,7
10739,29
10740,13
10741,23
10742,12
10743,23
10744,39
10745,32
10746,15
10747,27
10748,15
10749,16
10750,19
10751,27
10752,7
10753,46
10754,10
10755,28
10756,15
10757,8
10758,10
10759,27
10760,23
10761,5
10762,26
10763,10
10764,20
10765,36
10766,4
10767,40
10768,32
10769,10
10770,36
10771,11
10772,4
10773,28
10774,18
10775,29
10776,23
10777,25
10778,17
10779,47
10780,14
10781,10
10782,23
10783,27
10784,20
10785,14
10786,9
10787,12
10788,35
10789,26
10790,17
10791,19
10792,27
10793,17
10794,35
10795,25
10796,28
10797,15
10798,23
10799,43
10800,6
10801,12
10802,32
10803,12
10804,9
10805,7
10806,15
10807,37
10808,37
10809,20
10810,17
10811,6
10812,35
10813,18
10814,28
10815,32
10816,18
10817,38
10818,4
10819,30
10820,24
10821,11
10822,7
10823,25
10824,35
10825,35
10826,16
10827,24
10828,26
10829,29
10830,7
10831,19
10832,11
10833,12
10834,6
10835,52
10836,4
10837,59
10838,38
10839,37
10840,36
10841,22
10842,25
10843,22
10844,32
10845,20
10846,31
10847,25
10848,7
10849,18
10850,25
10851,12
10852,27
10853,20
10854,19
10855,22
10856,9
10857,16
10858,10
10859,10
10860,38
10861,30
10862,7
10863,14
10864,24
10865,14
10866,20
10867,25
10868,23
10869,14
10870,25
10871,17
10872,13
10873,30
10874,13
10875,15
10876,24
10877,32
10878,32
10879,15
10880,27
10881,9
10882,21
10883,20
10884,18
10885,29
10886,15
10887,17
10888,23
10889,22
10890,12
10891,21
10892,14
10893,9
10894,41
10895,9
10896,20
10897,13
10898,32
10899,18
10900,34
10901,20
10902,9
10903,23
10904,22
10905,19
10906,31
10907,29
10908,23
10909,10
10910,32
10911,20
10912,29
10913,22
10914,10
10915,33
10916,15
10917,5
10918,31
10919,10
10920,32
10921,16
10922,8
10923,9
10924,4
10925,29
10926,30
10927,29
10928,37
10929,44
10930,15
10931,23
10932,28
10933,42
10934,22
10935,28
10936,22
10937,12
10938,43
10939,20
10940,13
10941,17
10942,37
10943,40
10944,30
10945,28
10946,16
10947,25
10948,8
10949,11
10950,19
10951,32
10952,12
10953,21
10954,21
10955,31
10956,9
10957,7
10958,28
10959,26
10960,8
10961,35
10962,25
10963,20
10964,35
10965,29
10966,13
10967,16
10968,27
10969,5
10970,16
10971,19
10972,15
10973,10
10974,33
10975,22
10976,29
10977,18
10978,19
10979,14
10980,8
10981,32
10982,18
10983,28
10984,19
10985,7
10986,2
10987,20
10988,28
10989,16
10990,31
10991,23
10992,21
10993,12
10994,1
10995,24
10996,2
10997,6
10998,26
10999,28
11000,12
11001,25
11002,21
11003,12
11004,27
11005,37
11006,7
11007,26
11008,13
11009,27
11010,32
11011,17
11012,17
11013,22
11014,22
11015,35
11016,9
11017,28
11018,23
11019,30
11020,13
11021,22
11022,31
11023,12
11024,10
11025,2
11026,27
11027,3
11028,16
11029,4
11030,5
11031,22
11032,15
11033,25
11034,6
11035,16
11036,12
11037,35
11038,12
11039,3
11040,13
11041,12
11042,36
11043,42
11044,36
11045,23
11046,17
11047,5
11048,11
11049,24
11050,14
11051,20
11052,11
11053,8
11054,5
11055,24
11056,10
11057,10
11058,19
11059,20
11060,32
11061,26
11062,17
11063,20
11064,11
11065,35
11066,41
11067,33
11068,4
11069,17
11070,39
11071,21
11072,20
11073,7
11074,4
11075,29
11076,9
11077,21
11078,42
11079,17
11080,32
11081,12
11082,6
11083,2
11084,1
11085,18
11086,19
11087,3
11088,16
11089,17
11090,1
11091,15
11092,9
11093,21
11094,1
11095,7
11096,24
11097,7
11098,10
11099,14
11100,5
11101,4
11102,17
11103,47
11104,9
11105,27
11106,27
11107,19
11108,41
11109,13
11110,1
11111,6
11112,4
11113,3
11114,30
11115,22
11116,18
11117,35
11118,21
11119,10
11120,7
11121,15
11122,32
11123,31
11124,24
11125,3
11126,11
11127,4
11128,15
11129,12
11130,13
11131,1
11132,7
11133,13
11134,19
11135,1
11136,8
11137,24
11138,16
11139,27
11140,7
11141,1
11142,21
11143,12
11144,28
11145,5
11146,15
11147,9
11148,32
11149,17
11150,19
11151,43
11152,7
11153,18
11154,33
11155,24
11156,15
11157,7
11158,8
11159,38
11160,6
11161,30
11162,35
11163,6
11164,30
11165,29
11166,22
11167,9
11168,3
11169,18
11170,8
11171,38
11172,2
11173,30
11174,25
11175,24
11176,11
11177,26
11178,5
11179,30
11180,14
11181,33
11182,15
11183,49
11184,10
11185,2
11186,16
11187,22
11188,22
11189,14
11190,32
11191,19
11192,13
11193,29
11194,22
11195,18
11196,12
11197,13
11198,10
11199,21
11200,22
11201,20
11202,9
11203,2
11204,19
11205,12
11206,6
11207,20
11208,38
11209,21
11210,13
11211,4
11212,1
11213,2
11214,9
11215,38
11216,12
11217,8
11218,31
11219,24
11220,13
11221,17
11222,19
11223,42
11224,19
11225,17
11226,50
11227,32
11228,36
11229,37
11230,19
11231,2
11232,25
11233,12
11234,30
11235,34
11236,17
11237,18
11238,24
11239,7
11240,17
11241,49
11242,37
11243,23
11244,29
11245,48
11246,10
11247,33
11248,7
11249,10
11250,7
11251,13
11252,18
11253,6
11254,33
11255,15
11256,54
11257,38
11258,31
11259,28
11260,48
11261,10
11262,30
11263,21
11264,26
11265,42
11266,10
11267,13
11268,13
11269,4
11270,8
11271,42
11272,10
11273,39
11274,14
11275,8
11276,17
11277,4
11278,15
11279,17
11280,19
11281,9
11282,41
11283,17
11284,14
11285,23
11286,10
11287,20
11288,21
11289,22
11290,38
11291,12
11292,4
11293,11
11294,8
11295,40
11296,13
11297,3
11298,35
11299,26
11300,26
11301,23
11302,29
11303,17
11304,10
11305,30
11306,33
11307,20
11308,4
11309,25
11310,19
11311,12
11312,35
11313,19
11314,11
11315,52
11316,25
11317,1
11318,33
11319,43
11320,7
11321,55
11322,22
11323,26
11324,19
11325,26
11326,28
11327,37
11328,16
11329,23
11330,21
11331,36
11332,4
11333,47
11334,29
11335,22
11336,17
11337,41
11338,24
11339,13
11340,10
11341,5
11342,16
11343,21
11344,28
11345,32
11346,9
11347,30
11348,33
11349,27
11350,33
11351,24
11352,22
11353,10
11354,39
11355,33
11356,39
11357,18
11358,47
11359,40
11360,2
11361,4
11362,20
11363,5
11364,27
11365,22
11366,29
11367,6
11368,35
11369,42
11370,17
11371,24
11372,23
11373,14
11374,33
11375,30
11376,24
11377,20
11378,14
11379,28
11380,16
11381,5
11382,25
11383,12
11384,19
11385,37
11386,6
11387,21
11388,29
11389,24
11390,13
11391,15
11392,6
11393,31
11394,13
